tug_type,request_id,request_number,tug_number,spk_number,spk_id,vessel_name,destination_port,warehouse,status,created_at,created_by,notes,work_order_ref,item_no,spare_part_id,spare_part_name,part_number,requested_qty,approved_qty,unit,unit_price,remaining_stock,item_notes
TUG5_TUG6,mr6-tug6-66,MR6-2026-000066,,1164.SPK/BA.17/BA010102/2026,spk-juli-66,Meutia Baruna,,,Approved,2026-07-20T08:30:00.000Z,,,1164.SPK/BA.17/BA010102/2026,7,sp-juli-791,THINNER NO 2,-,250,250,liter,0,10,Permintaan SPK 1164.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-67,MR6-2026-000067,,1163.SPK/BA.302/BA010102/2026,spk-juli-67,Meutia Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1163.SPK/BA.302/BA010102/2026,1,sp-juli-792,CONNECTING ROD,1710-4100-00,1,1,set,0,10,Permintaan SPK 1163.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-67,MR6-2026-000067,,1163.SPK/BA.302/BA010102/2026,spk-juli-67,Meutia Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1163.SPK/BA.302/BA010102/2026,2,sp-juli-793,CYLINDER LINER 1ST STAGE,1710-3102-00,1,1,set,0,10,Permintaan SPK 1163.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-67,MR6-2026-000067,,1163.SPK/BA.302/BA010102/2026,spk-juli-67,Meutia Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1163.SPK/BA.302/BA010102/2026,3,sp-juli-794,CYLINDER LINER 2ND,1710-3102-00,1,1,set,0,10,Permintaan SPK 1163.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-68,MR6-2026-000068,,C.1510/PR.103/Div.Rendalhar-2026,spk-juli-68,Srikandi Baruna 2402,,,Approved,2026-07-07T08:30:00.000Z,,,C.1510/PR.103/Div.Rendalhar-2026,1,sp-juli-795,PENGURUSAN DISPENSASI SEKALI JALAN,-,1,1,lot,0,10,Permintaan SPK C.1510/PR.103/Div.Rendalhar-2026
TUG5_TUG6,mr6-tug6-69,MR6-2026-000069,,1161.SPK/BA.17/BA010102/2026,spk-juli-69,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1161.SPK/BA.17/BA010102/2026,1,sp-juli-334,TALI PP MULTIFILAMENT,CIR 10,2,2,roll,0,10,Permintaan SPK 1161.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-70,MR6-2026-000070,,1129.SPK/BA.101/BA010102/2026,spk-juli-70,Martha Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1129.SPK/BA.101/BA010102/2026,1,sp-juli-796,ANCHOR CHAIN 70MM,-,2,2,lot,0,10,Permintaan SPK 1129.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr6-tug6-70,MR6-2026-000070,,1129.SPK/BA.101/BA010102/2026,spk-juli-70,Martha Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1129.SPK/BA.101/BA010102/2026,2,sp-juli-797,KENTER SHACKLE 70MM,-,6,6,pcs,0,10,Permintaan SPK 1129.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr6-tug6-71,MR6-2026-000071,,1170.SPK/BA.302/BA010102/2026,spk-juli-71,Arimbi Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1170.SPK/BA.302/BA010102/2026,1,sp-juli-798,SELENOID VALVE NABCO EGMS,73794222-14,6,6,set,0,10,Permintaan SPK 1170.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-71,MR6-2026-000071,,1170.SPK/BA.302/BA010102/2026,spk-juli-71,Arimbi Baruna,,,Approved,2026-07-22T08:30:00.000Z,,,1170.SPK/BA.302/BA010102/2026,2,sp-juli-799,REPAIR KIT,74Y59166-01,6,6,set,0,10,Permintaan SPK 1170.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-72,MR6-2026-000072,,1160.SPK/BA.17/BA010102/2026,spk-juli-72,Srikandi Baruna 2001,,,Approved,2026-07-23T08:30:00.000Z,,,1160.SPK/BA.17/BA010102/2026,1,sp-juli-800,JASA PERBAIKAN DAN FABRIKASI KEBUTUHAN KAPAL,-,1,1,lot,0,10,Permintaan SPK 1160.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-72,MR6-2026-000072,,1160.SPK/BA.17/BA010102/2026,spk-juli-72,Srikandi Baruna 2001,,,Approved,2026-07-23T08:30:00.000Z,,,1160.SPK/BA.17/BA010102/2026,2,sp-juli-339,TRANSPORTASI DAN AKOMODASI,-,1,1,lot,0,10,Permintaan SPK 1160.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-73,MR6-2026-000073,,1150.SPK/BA.17/BA010102/2026,spk-juli-73,Rasuna Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1150.SPK/BA.17/BA010102/2026,1,sp-juli-801,COMPRESSOR AC,-,2,2,unit,0,10,Permintaan SPK 1150.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-73,MR6-2026-000073,,1150.SPK/BA.17/BA010102/2026,spk-juli-73,Rasuna Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1150.SPK/BA.17/BA010102/2026,2,sp-juli-802,FREON R404A,-,3,3,pcs,0,10,Permintaan SPK 1150.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-73,MR6-2026-000073,,1150.SPK/BA.17/BA010102/2026,spk-juli-73,Rasuna Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1150.SPK/BA.17/BA010102/2026,3,sp-juli-339,TRANSPORTASI DAN AKOMODASI,-,1,1,lot,0,10,Permintaan SPK 1150.SPK/BA.17/BA010102/2026
TUG5_TUG6,mr6-tug6-74,MR6-2026-000074,,1159.SPK/BA.202/BA010102/2026,spk-juli-74,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1159.SPK/BA.202/BA010102/2026,1,sp-juli-803,CUTTER BLADE ASSEMBLY,-,20,20,set,0,10,Permintaan SPK 1159.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-74,MR6-2026-000074,,1159.SPK/BA.202/BA010102/2026,spk-juli-74,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1159.SPK/BA.202/BA010102/2026,2,sp-juli-804,CHAIN DRUM ASSEMBLY,-,20,20,set,0,10,Permintaan SPK 1159.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-74,MR6-2026-000074,,1159.SPK/BA.202/BA010102/2026,spk-juli-74,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1159.SPK/BA.202/BA010102/2026,3,sp-juli-805,FLANGE COVER WITH SCREW,KP 202,40,40,pcs,0,10,Permintaan SPK 1159.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-74,MR6-2026-000074,,1159.SPK/BA.202/BA010102/2026,spk-juli-74,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1159.SPK/BA.202/BA010102/2026,4,sp-juli-806,CUTTER BLADE,KP 207,300,300,pcs,0,10,Permintaan SPK 1159.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-74,MR6-2026-000074,,1159.SPK/BA.202/BA010102/2026,spk-juli-74,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1159.SPK/BA.202/BA010102/2026,5,sp-juli-807,V BELT,A 560 LI,10,10,pcs,0,10,Permintaan SPK 1159.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-74,MR6-2026-000074,,1159.SPK/BA.202/BA010102/2026,spk-juli-74,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1159.SPK/BA.202/BA010102/2026,6,sp-juli-808,V BELT,A 520 LI,10,10,pcs,0,10,Permintaan SPK 1159.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-75,MR6-2026-000075,,C.1511/PR.103/DIV.RENDALHAR-2026,spk-juli-75,Arimbi Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,C.1511/PR.103/DIV.RENDALHAR-2026,1,sp-juli-809,KACA ANJUNGAN UK 194 X 88,-,1,1,unit,0,10,Permintaan SPK C.1511/PR.103/DIV.RENDALHAR-2026
TUG5_TUG6,mr6-tug6-75,MR6-2026-000075,,C.1511/PR.103/DIV.RENDALHAR-2026,spk-juli-75,Arimbi Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,C.1511/PR.103/DIV.RENDALHAR-2026,2,sp-juli-339,TRANSPORTASI DAN AKOMODASI,-,1,1,lot,0,10,Permintaan SPK C.1511/PR.103/DIV.RENDALHAR-2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,1,sp-juli-810,FORGED CHAIN SHACKLE SCREW PIN TYPE 38 MM WLL 4.5 TON 304 STAINLESS FOR LASHING ANCHOR,-,4,4,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,2,sp-juli-811,"INGERSOLL-RAND 236 AIR IMPACT WRENCH, 1/2 INCH DRIVE, 7400 RPM, ALUMINIUM HOUSING, FOR BOLT MANHOLE",-,2,2,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,3,sp-juli-812,RUBBER PACKING SHEET FOR MANHOLE,-,20,20,set,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,4,sp-juli-813,"GALVANIZED, 16MM X 50M, INNER END SECURED TO DRUM,OUTER END WEDGE SOCKET AND SAFETY WIRE TO DRUM. FOR FREE FALL LIFEBOAT",-,1,1,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,5,sp-juli-814,"GALVANIZED AND ANTI-ROTATING ROPE, 14MM X 30M, INNER WIRE END SECURED TO DRUM. FOR RESCUE BOAT DAVID",-,1,1,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,6,sp-juli-815,OIL SOUNDING PASTA. CHECK OIL FOR BALLAST TANK,-,3,3,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,7,sp-juli-816,SHACKLE D STAINLESS STEEL SCREW PIN BODY DIAMETER 7 MM OPEN 14 MM CLEAR LENGTH 23 MM PIN DIAMETER 7 MM SWL 0.17 TON,-,50,50,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,8,sp-juli-817,HAND TOOLS SET,-,1,1,set,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,9,sp-juli-818,SILICONE RED,-,50,50,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,10,sp-juli-819,DEVCON,-,5,5,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,11,sp-juli-820,"ROL CAT, LENGTH: 66 CM",-,60,60,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,12,sp-juli-821,HOLLOW PUNCH,-,1,1,set,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,13,sp-juli-822,"GALVANIZED BRAIDED STEEL WIRE ROPE, (35X7), 13 MM X 72 M (2 SETS), BREAKING LOAD 168.7 KN. FOR PROVISION CRANE",-,2,2,set,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,14,sp-juli-823,KERTAS HVS A4,-,6,6,rim,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-76,MR6-2026-000076,,1187.SPK/BA.202/BA010102/2026,spk-juli-76,Zalecha Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,1187.SPK/BA.202/BA010102/2026,15,sp-juli-824,SOUNDING TAPE FOR WATER SOUNDING MATERIAL : STAINLEES STEEL LENGTH : 20 METER,-,4,4,pcs,0,10,Permintaan SPK 1187.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,1,sp-juli-825,HAMMER HEAD WIRE RUSTING,591266,20,20,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,2,sp-juli-826,FOR HAMMER HEAD / HAMMER BLADE,591267,600,600,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,3,sp-juli-827,FOR HAMMER HEAD DISC PIN,591268,200,200,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,4,sp-juli-828,CENTER BOLD AND NUT,591269,50,50,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,5,sp-juli-829,FOR HAMMER HEAD DISK,591270,100,100,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,6,sp-juli-830,CUP BRUSH / LIGHT RUSTING,591265,20,20,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,7,sp-juli-831,FINISHING WIRE WHEEL BRUSH,591273,50,50,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,8,sp-juli-832,FLEXIBLE SHAFTS AND TUBE FOR SCALLING MACHINE-,591253,6,6,set,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,9,sp-juli-833,NO. 1 HD TOOL HEAD,591255,20,20,set,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,10,sp-juli-834,NO 1-1 CUTTER FOR HD TOOL,591256,1000,1000,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,11,sp-juli-835,NO 1-2 DISC PIN FOR HD TOOL,591257,300,300,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,12,sp-juli-836,NO 1-3 CENTER BOLT AND NUT FOR HD TOOL,591258,100,100,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,13,sp-juli-837,NO 1-4 DISK FOR HD TOOL,591259,600,600,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,14,sp-juli-838,NO 2 LG BRUSH HEAD LIGHT RUSTING,591260,20,20,set,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,15,sp-juli-839,NO 2-1 LG BLADE FOR LG BRUSH,591261,1500,1500,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,16,sp-juli-840,NO 2-2 DISC PIN FOR LG BRUSH,591262,600,600,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,17,sp-juli-841,NO 2-3 CENTER BOLT AND NUT FOR LG BRUSH,591263,200,200,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,18,sp-juli-842,NO 4 HAMMER HEAD WIDE RUSHING,591266,20,20,set,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,19,sp-juli-843,NO 4-1 HAMMER BLADE FOR HAMMER HEAD,591267,1000,1000,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,20,sp-juli-844,NO 4-2 DISC PIN FOR HAMMER HEAD,591268,200,200,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,21,sp-juli-845,NO 4-4 DISK FOR HAMMER HEAD,591270,300,300,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,22,sp-juli-846,NO 4-5 COLLAR FOR HAMMER HEAD,591271,200,200,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,23,sp-juli-847,NO 4-6 WASHER FOR HAMMER HEAD,591272,300,300,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,24,sp-juli-848,NO 3 CUP BRUSH LIGHT RUSHING,591265,50,50,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-77,MR6-2026-000077,,0936.SPK/BA.202/BA010102/2026,spk-juli-77,Kartini Baruna,,,Approved,2026-07-23T08:30:00.000Z,,,0936.SPK/BA.202/BA010102/2026,25,sp-juli-849,NO 5 WIRE WHEEL FINISHING,591273,50,50,pcs,0,10,Permintaan SPK 0936.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,1,sp-juli-850,AUX. BLOWER M/E,6212 ZZ C3,4,4,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,2,sp-juli-851,AUX. BLOWER M/E,6312 ZZ C3,4,4,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,3,sp-juli-852,E/R VENT FAN,6312 ZZ,4,4,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,4,sp-juli-852,E/R VENT FAN,6312 ZZ,4,4,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,5,sp-juli-853,MAIN COOLING SW PUMP,6314 ZZ C3,2,2,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,6,sp-juli-854,MAIN COOLING SW PUMP,6212 ZZ C3,2,2,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,7,sp-juli-855,AUX. COOLING SW PUMP,6311 ZZ,2,2,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,8,sp-juli-856,AUX. COOLING SW PUMP,6310 ZZ,2,2,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
TUG5_TUG6,mr6-tug6-78,MR6-2026-000078,,1109.SPK/BA.302/BA010102/2026,spk-juli-78,Malahayati Baruna,,,Approved,2026-07-24T08:30:00.000Z,,,1109.SPK/BA.302/BA010102/2026,9,sp-juli-857,MAIN LO PUMP M/E,6315 ZZ,4,4,pcs,0,10,Permintaan SPK 1109.SPK/BA.302/BA010102/2026
